id,plan_input_id,outcome_status,actual_start,actual_end,active_minutes,completion_ratio,interruption_count,stopped_early,user_note,recorded_at
0146fc10-39c1-52eb-a0a4-5a9e17e19e1e,296f4cbb-8358-57e6-807f-3b1529305a9b,completed,2025-02-10T22:18:00+00:00,2025-02-10T23:59:00+00:00,101,0.84846,1,False,Synthetic training example.,2025-02-11T01:31:00+00:00
870ecca0-8e6d-57d3-b2d9-7585139fdde8,d7f270eb-17f3-5afc-b649-227bfbaa5699,completed,2025-02-11T08:11:00+00:00,2025-02-11T08:52:00+00:00,41,0.93324,2,False,Synthetic training example.,2025-02-11T10:21:00+00:00
33d840fc-5838-59ac-a05d-7ddd8ad5525d,1d3bf035-cb9d-5e43-9591-41d35b267892,partial,2025-02-11T16:07:00+00:00,2025-02-11T16:55:00+00:00,48,0.40766,3,True,Synthetic training example.,2025-02-11T17:03:00+00:00
752a70e4-4c61-59cc-ad31-a61001b4f64c,65b9feab-f524-59a2-bbbb-71e7edfa05fe,partial,2025-02-12T02:10:00+00:00,2025-02-12T02:24:00+00:00,14,0.74493,3,True,Synthetic training example.,2025-02-12T02:42:00+00:00
3be347c6-b601-5f33-ac81-0617fcce9b75,7204a21e-f1b1-5772-8957-5be90282daa7,partial,2025-02-12T10:08:00+00:00,2025-02-12T11:11:00+00:00,63,0.70445,0,True,Synthetic training example.,2025-02-12T11:58:00+00:00
39d9fe1e-95bf-5ea1-8a2e-f9be6f86ccb5,6418502e-bec5-5679-87bf-a744881c0681,completed,2025-02-12T20:17:00+00:00,2025-02-12T21:23:00+00:00,66,0.88027,1,False,Synthetic training example.,2025-02-12T23:42:00+00:00
59da949e-fce3-5d60-b77a-ebac17ee91d7,78d77a45-b6d2-5346-ba83-a68e870acc7c,partial,2025-02-13T05:18:00+00:00,2025-02-13T05:42:00+00:00,21,0.18027,1,True,Synthetic training example.,2025-02-13T08:26:00+00:00
4421f0bd-dd62-5dfe-b19c-3fe0dad5f172,f86d6ad4-026a-51e1-99b4-9d7c1cae6575,completed,2025-02-13T14:08:00+00:00,2025-02-13T15:00:00+00:00,52,0.87048,2,False,Synthetic training example.,2025-02-13T16:29:00+00:00
131642cd-e3d6-5cdc-8de2-2484cadfa5fa,59c1ffa9-19cc-564b-8c27-9dee341652ee,partial,2025-02-13T20:15:00+00:00,2025-02-13T20:22:00+00:00,7,0.23898,2,True,Synthetic training example.,2025-02-13T22:33:00+00:00
25f91f94-a6f1-54b4-8c5e-d679950de3b6,8896fed5-6acf-51a7-baec-8dba293aaeb2,completed,2025-02-14T06:11:00+00:00,2025-02-14T07:07:00+00:00,56,0.93582,0,False,Synthetic training example.,2025-02-14T06:31:00+00:00
cd209dd7-b942-515c-9a62-aa9fcf6b4fc6,e6245360-2de8-5a3a-8b92-df45dc77abcc,partial,2025-02-14T17:07:00+00:00,2025-02-14T17:13:00+00:00,4,0.15166,0,True,Synthetic training example.,2025-02-14T18:42:00+00:00
15256860-fe28-5f72-a2dc-c8998be3102d,f9b181c7-d44e-5f75-a7b6-634c4716c978,completed,2025-02-14T23:17:00+00:00,2025-02-14T23:55:00+00:00,38,0.85853,1,False,Synthetic training example.,2025-02-15T02:06:00+00:00
7441109b-af18-5fdc-852f-fc28fe5ae98f,1a4f6407-ee8d-5324-b4e8-0d132f3a3110,partial,2025-02-15T10:06:00+00:00,2025-02-15T10:31:00+00:00,25,0.42721,3,True,Synthetic training example.,2025-02-15T12:04:00+00:00
773d9e30-40b1-5257-a515-7fd91c44a1b0,e1cc8d09-2c43-55f5-9f51-55181416c19d,completed,2025-02-15T19:01:00+00:00,2025-02-15T19:28:00+00:00,27,0.90627,0,False,Synthetic training example.,2025-02-15T21:22:00+00:00
2066fec2-f7e1-56d3-b9f2-e7b4ffd55dd2,95c90ef6-b729-5edb-bf2d-805375bd23d9,completed,2025-02-16T03:12:00+00:00,2025-02-16T03:39:00+00:00,27,0.92183,2,False,Synthetic training example.,2025-02-16T03:22:00+00:00
51674897-4f6e-52e2-9924-01a5ea6a6619,c09832a7-4694-5a3f-b594-6f48ff109a0e,abandoned,2025-02-16T14:12:00+00:00,2025-02-16T14:21:00+00:00,0,0.0,2,True,Synthetic training example.,2025-02-16T16:48:00+00:00
438f41ce-9c93-5313-b4c7-f8632d222e88,1935938a-0037-53dd-8d24-78db981e143b,partial,2025-02-16T22:18:00+00:00,2025-02-16T22:48:00+00:00,30,0.50857,2,True,Synthetic training example.,2025-02-17T01:49:00+00:00
850f9149-6c38-5c33-96cc-a6d08653f065,0f9ba15b-b18b-562b-a51c-880a0c87d3c3,completed,2025-02-17T07:02:00+00:00,2025-02-17T08:14:00+00:00,72,0.9647,1,False,Synthetic training example.,2025-02-17T10:25:00+00:00
b722348a-aa28-5a21-a7f7-ca778ffba74f,9927b8b0-cb67-50e1-9bc5-67b9d2093b37,partial,2025-02-17T16:00:00+00:00,2025-02-17T16:22:00+00:00,22,0.30588,0,True,Synthetic training example.,2025-02-17T19:59:00+00:00
30dd6376-9525-599e-9a33-27f3d84c026b,d34e70c7-5609-5bf1-a0cb-1f147b9367cb,completed,2025-02-18T01:09:00+00:00,2025-02-18T02:01:00+00:00,52,0.87345,0,False,Synthetic training example.,2025-02-18T03:12:00+00:00
cb2d266e-aeb9-5e4d-b2bf-371c7b7afb8d,2b79239e-da26-5ea1-a714-b6cb2319ffb0,partial,2025-02-18T10:08:00+00:00,2025-02-18T10:29:00+00:00,21,0.35782,1,True,Synthetic training example.,2025-02-18T12:30:00+00:00
cb071648-2c98-5352-a838-ca38fae130ef,5701640d-862c-5caa-8d56-2ee29c3e6bc4,completed,2025-02-18T20:02:00+00:00,2025-02-18T20:59:00+00:00,57,0.95645,2,False,Synthetic training example.,2025-02-18T22:58:00+00:00
67a2f4b4-d22c-507e-9e4b-6475d055db3b,ef8e44d8-ea6c-5b53-a166-ca3b69736614,partial,2025-02-19T03:12:00+00:00,2025-02-19T03:36:00+00:00,24,0.40337,2,True,Synthetic training example.,2025-02-19T03:29:00+00:00
c5527127-70cb-5dd3-944c-f1f05abf5237,07136ca4-c919-5674-9715-f424086386be,completed,2025-02-19T14:14:00+00:00,2025-02-19T14:53:00+00:00,39,0.87829,2,False,Synthetic training example.,2025-02-19T16:22:00+00:00
e994a619-7bbd-54c2-9e26-12e6731a6640,603d415d-108b-57d8-8f51-18481064f6ac,completed,2025-02-19T22:07:00+00:00,2025-02-19T23:06:00+00:00,59,0.99718,2,False,Synthetic training example.,2025-02-19T22:52:00+00:00
14079afa-1743-534d-8055-8696ec49fc50,e55b1091-1ab0-534e-a741-ebe138912495,completed,2025-02-20T06:15:00+00:00,2025-02-20T07:25:00+00:00,70,0.94142,2,False,Synthetic training example.,2025-02-20T07:17:00+00:00
bf69d64d-13dc-59a7-a32e-f77cc51e0031,d7460126-83bf-580a-b3ac-f7940c6cab75,completed,2025-02-20T16:14:00+00:00,2025-02-20T17:19:00+00:00,65,0.8718,2,False,Synthetic training example.,2025-02-20T19:34:00+00:00
0b4f4e6f-fb92-5add-84fe-18e046ff4bc7,1246dd75-8feb-59ee-b8ae-2d997ad2a4af,abandoned,2025-02-21T01:18:00+00:00,2025-02-21T01:30:00+00:00,0,0.0,0,True,Synthetic training example.,2025-02-21T01:48:00+00:00
8e026541-4bf1-507c-82cd-adbc6bda9192,a98e1aae-ab49-5d1e-85a4-88ddda42ff89,completed,2025-02-21T08:02:00+00:00,2025-02-21T08:29:00+00:00,27,0.9092,1,False,Synthetic training example.,2025-02-21T09:40:00+00:00
477d78c4-0e40-5faf-9d97-25f7cf1bd5c2,0575127e-7e24-5768-baef-bdf85a98607f,completed,2025-02-21T20:19:00+00:00,2025-02-21T20:58:00+00:00,39,0.88178,2,False,Synthetic training example.,2025-02-21T20:35:00+00:00
fe7b8b18-b9c4-549a-afe4-b610252330ce,2690888b-b8e5-5e6a-a83c-e539c56330b2,partial,2025-02-22T02:04:00+00:00,2025-02-22T02:29:00+00:00,25,0.55683,2,True,Synthetic training example.,2025-02-22T02:38:00+00:00
c43ff623-d8f6-5199-883a-ab8c9d07adf0,bf72eb5f-45a9-5ea6-a031-6fac53bf6944,completed,2025-02-22T12:18:00+00:00,2025-02-22T12:34:00+00:00,16,0.83662,0,False,Synthetic training example.,2025-02-22T15:31:00+00:00
f87287e4-0cab-50d1-9f10-67ecf0f405f5,2924d00a-05cc-5d95-a342-c1278289f32a,partial,2025-02-22T22:19:00+00:00,2025-02-22T22:35:00+00:00,16,0.27157,2,True,Synthetic training example.,2025-02-23T00:46:00+00:00
312e3b0d-5dc2-54b8-866a-19fce2eadc73,f6b2b80a-1ad6-5a09-8a95-03316a39e395,completed,2025-02-23T07:01:00+00:00,2025-02-23T07:17:00+00:00,16,0.84596,1,False,Synthetic training example.,2025-02-23T10:12:00+00:00
0fbb344a-7bb5-5847-9b48-a898e46b893f,e8001ca6-e1be-580d-8da6-39faaec3c89e,completed,2025-02-23T16:17:00+00:00,2025-02-23T16:45:00+00:00,28,0.95342,0,False,Synthetic training example.,2025-02-23T19:12:00+00:00
ddeab3b2-46c3-50e3-9f9d-ccfcbfb01d57,05420540-13a9-5f40-a6ca-5728d2de4a9c,completed,2025-02-24T02:07:00+00:00,2025-02-24T02:26:00+00:00,19,0.9705,2,False,Synthetic training example.,2025-02-24T02:52:00+00:00
255d3718-4dca-501a-aeb0-be6b11f4233a,02b6e819-62db-54a9-bec0-db32872af59d,partial,2025-02-24T08:05:00+00:00,2025-02-24T09:29:00+00:00,84,0.70453,1,True,Synthetic training example.,2025-02-24T10:00:00+00:00
d70bc3a0-c962-5508-b7d2-67dccf6fdacd,1366d6e9-5ef7-5b6f-b470-2dcda2ca31fc,abandoned,2025-02-24T18:06:00+00:00,2025-02-24T18:10:00+00:00,0,0.0,2,True,Synthetic training example.,2025-02-24T19:25:00+00:00
aed8f546-dce3-5458-8611-669e1869b01e,dafb31fd-af94-5608-bdcd-46cc990d8881,partial,2025-02-25T04:12:00+00:00,2025-02-25T04:38:00+00:00,26,0.35222,3,True,Synthetic training example.,2025-02-25T05:03:00+00:00
60a592e6-2823-5ceb-a925-7e12535e5715,78df4337-1a1e-57b4-9b4d-7c79e665449a,abandoned,2025-02-25T14:12:00+00:00,2025-02-25T14:16:00+00:00,0,0.0,2,True,Synthetic training example.,2025-02-25T14:57:00+00:00
05936f47-1656-504a-81f7-9e43e1b4b2ab,4f5e257d-6450-51ad-9b23-dc03c9e85ab2,completed,2025-02-25T22:05:00+00:00,2025-02-25T23:18:00+00:00,73,0.98177,2,False,Synthetic training example.,2025-02-25T23:33:00+00:00
1252b4c1-be06-5fbc-a60a-0fd989ffa57e,90dbaa1e-0937-5b23-a5fe-b26ad92d9f49,completed,2025-02-26T05:14:00+00:00,2025-02-26T05:43:00+00:00,29,0.96954,2,False,Synthetic training example.,2025-02-26T06:59:00+00:00
5c8e58e7-313e-5ab5-b4ab-73c2fcc53142,5f55a85a-0845-5811-8297-06bd542ea3c6,completed,2025-02-26T17:16:00+00:00,2025-02-26T18:00:00+00:00,44,0.9943,2,False,Synthetic training example.,2025-02-26T20:20:00+00:00
8b516b95-1699-54ac-91f9-6cc239c125f2,2a3f093c-a9f5-5efd-9944-099f235c2285,completed,2025-02-27T01:15:00+00:00,2025-02-27T01:59:00+00:00,44,0.99254,3,False,Synthetic training example.,2025-02-27T03:47:00+00:00
8de6bb29-e23a-5a22-b811-67e3759e7141,575d408a-db9b-543d-97b6-fbc781c827cd,partial,2025-02-27T09:12:00+00:00,2025-02-27T10:03:00+00:00,51,0.68429,2,True,Synthetic training example.,2025-02-27T11:05:00+00:00
6b8547a2-fc98-55c1-bed9-fa8cb784d6bd,7ec73a0e-ad4b-57ed-90fc-c6de933c24f5,completed,2025-02-27T20:13:00+00:00,2025-02-27T21:03:00+00:00,50,0.83614,2,False,Synthetic training example.,2025-02-27T22:08:00+00:00
017699e4-5600-5904-b3d6-af719cf273e1,ced29161-7482-5e5c-a44f-e2d1a64dfd24,completed,2025-02-28T02:16:00+00:00,2025-02-28T02:42:00+00:00,26,0.89892,2,False,Synthetic training example.,2025-02-28T03:36:00+00:00
82ece739-aafa-57f3-8ddc-84b005c64b7a,8cd693b5-af1c-5dbd-87f0-8a7cd1d57d3a,partial,2025-02-28T12:17:00+00:00,2025-02-28T12:50:00+00:00,33,0.36726,3,True,Synthetic training example.,2025-02-28T14:17:00+00:00
e9e1f868-25c2-56f6-9fd0-b18340baa8b8,d4d3d9dc-d3e6-5a49-a6d7-42d3f1e20abc,partial,2025-02-28T21:04:00+00:00,2025-02-28T21:29:00+00:00,25,0.41671,3,True,Synthetic training example.,2025-03-01T00:01:00+00:00
80e11c35-33dd-561b-b0ae-0e84d498cc88,8b80fd13-b04e-50e7-ab3b-4994ddb5bab9,abandoned,2025-03-01T07:14:00+00:00,2025-03-01T07:23:00+00:00,0,0.0,2,True,Synthetic training example.,2025-03-01T09:42:00+00:00
b7e3bf3e-4dcc-5fb9-aa08-5b739509b648,bf69a845-f311-55bc-9656-5f36f3f6529b,completed,2025-03-01T17:13:00+00:00,2025-03-01T17:42:00+00:00,29,0.99027,0,False,Synthetic training example.,2025-03-01T20:14:00+00:00
e6946829-7698-5334-8085-cb9c200e2ce6,2629ee08-17c4-5530-956e-7d3779f38901,completed,2025-03-02T01:14:00+00:00,2025-03-02T01:30:00+00:00,16,0.82062,0,False,Synthetic training example.,2025-03-02T01:55:00+00:00
07d2a99f-9fea-5b4c-95e8-5e8ab2f3e1c8,de96f452-18c5-52da-ba3a-d8f24a4e969c,completed,2025-03-02T11:06:00+00:00,2025-03-02T11:35:00+00:00,29,0.99259,0,False,Synthetic training example.,2025-03-02T14:22:00+00:00
3e647633-02e1-5ba5-b5d0-6edb7df52222,320ddf1c-4f2f-508a-a66c-bbe2ced0c5e3,completed,2025-03-02T19:00:00+00:00,2025-03-02T19:25:00+00:00,25,0.84453,2,False,Synthetic training example.,2025-03-02T21:46:00+00:00
22cfecb8-e759-5f33-9f41-0ef09e11a0b9,78f10467-1e02-5cd0-8965-cc33284c4aaa,completed,2025-03-03T04:03:00+00:00,2025-03-03T04:30:00+00:00,27,0.91791,3,False,Synthetic training example.,2025-03-03T07:23:00+00:00
df33d7f1-2908-5b17-adf5-60571f4b8b24,c8e9c062-96ee-5749-91f2-8b54582f871e,completed,2025-03-03T13:08:00+00:00,2025-03-03T14:29:00+00:00,81,0.90656,3,False,Synthetic training example.,2025-03-03T15:22:00+00:00
1ae64732-706d-53ee-af71-dc0f69be3040,fbb945d1-a211-57fa-b3b3-adb36ebf0b18,partial,2025-03-03T22:06:00+00:00,2025-03-03T23:01:00+00:00,55,0.73487,1,True,Synthetic training example.,2025-03-03T23:54:00+00:00
c2c6c874-5a1a-5854-8936-62fa60386841,5c748855-e530-5a6e-be7e-91dcd0365772,completed,2025-03-04T05:12:00+00:00,2025-03-04T07:09:00+00:00,117,0.98064,1,False,Synthetic training example.,2025-03-04T05:48:00+00:00
b2db8b34-2b28-5a15-9719-9206d0f00bcc,b4232cc4-9b14-5678-a3c4-3695b138235e,completed,2025-03-04T15:10:00+00:00,2025-03-04T15:27:00+00:00,17,0.89392,1,False,Synthetic training example.,2025-03-04T16:33:00+00:00
83fc187a-7b18-523e-bf52-a5798084f2a7,d303ed4f-f144-549f-b33e-3a96b81c7bb0,partial,2025-03-05T00:01:00+00:00,2025-03-05T00:24:00+00:00,23,0.25983,1,True,Synthetic training example.,2025-03-05T03:07:00+00:00
ba06f452-ff76-5af6-9aed-b220291cab58,0307e3f4-2044-57f2-bfba-c01b6afd0853,completed,2025-03-05T08:15:00+00:00,2025-03-05T08:41:00+00:00,26,0.87082,0,False,Synthetic training example.,2025-03-05T10:10:00+00:00
60040521-6b41-51f1-a773-48432e632c92,ea9c0050-33d7-5173-a3a1-9b121b3acaba,completed,2025-03-05T17:12:00+00:00,2025-03-05T18:18:00+00:00,66,0.88624,1,False,Synthetic training example.,2025-03-05T19:25:00+00:00
10a51d24-3954-5839-8ef6-c338cdac264c,d80ef30c-97a2-5837-98eb-c02cd55cdc10,completed,2025-03-06T04:19:00+00:00,2025-03-06T05:08:00+00:00,49,0.82268,0,False,Synthetic training example.,2025-03-06T05:39:00+00:00
75ef563c-6e05-5e0c-b942-e1193f8fdce9,af761f4d-a94f-5010-af20-1f87398289e0,abandoned,2025-03-06T11:04:00+00:00,2025-03-06T11:10:00+00:00,0,0.0,1,True,Synthetic training example.,2025-03-06T14:58:00+00:00
b41c0d16-2aa6-52c5-bbfb-5aa36738875c,9d0f02b6-b320-53b0-b0c7-f24fb91e9d70,completed,2025-03-06T21:13:00+00:00,2025-03-06T21:39:00+00:00,26,0.87188,3,False,Synthetic training example.,2025-03-07T00:55:00+00:00
8437eba0-5ea3-5311-bd3b-1de13ffc5773,3a23fe00-dc5c-5c15-af34-f9c2cbb96dec,completed,2025-03-07T07:15:00+00:00,2025-03-07T07:56:00+00:00,41,0.9215,3,False,Synthetic training example.,2025-03-07T09:16:00+00:00
624ca618-6ec6-5e43-90f3-ff6b8283560a,5cc6485a-817e-5818-8deb-381417f36ffa,partial,2025-03-07T15:17:00+00:00,2025-03-07T15:38:00+00:00,21,0.7141,3,True,Synthetic training example.,2025-03-07T17:05:00+00:00
9da2df99-6d67-564b-9d5a-4a0650466bf6,057bd179-8a91-5f69-8b75-f5b78deb12bf,completed,2025-03-08T01:09:00+00:00,2025-03-08T01:26:00+00:00,17,0.86356,2,False,Synthetic training example.,2025-03-08T03:51:00+00:00
7c11a59d-3cf3-5907-92bb-17c13bc843b8,f5b00528-5b06-5f9a-91be-13d141e5c0d8,completed,2025-03-08T09:06:00+00:00,2025-03-08T10:05:00+00:00,59,0.98565,2,False,Synthetic training example.,2025-03-08T11:25:00+00:00
a4e1b6db-fc0c-568c-a3d8-8f4e2750575b,025d91f0-9035-52a5-a4a7-35faa4817555,completed,2025-03-08T20:01:00+00:00,2025-03-08T20:28:00+00:00,27,0.90512,2,False,Synthetic training example.,2025-03-08T22:16:00+00:00
58b49f4f-b0db-5b10-8eeb-4caa0dc3533d,1bb11edb-2235-5bcf-8df9-b1032c376894,completed,2025-03-09T03:10:00+00:00,2025-03-09T04:22:00+00:00,72,0.96143,0,False,Synthetic training example.,2025-03-09T05:03:00+00:00
dd33021c-bd2b-5843-9967-31a062bbf863,23e97599-afe5-54bc-8135-c117aaf7db23,abandoned,2025-03-09T11:10:00+00:00,2025-03-09T11:25:00+00:00,0,0.0,0,True,Synthetic training example.,2025-03-09T12:38:00+00:00
592c0cbb-aa2e-5349-97da-770619b3da22,7756de27-7136-515a-a338-4edf34d2e160,partial,2025-03-09T23:06:00+00:00,2025-03-09T23:15:00+00:00,8,0.19455,2,True,Synthetic training example.,2025-03-10T02:23:00+00:00
92798915-c691-55d9-a6f1-e14aa410a082,a4aee06e-5ef8-527c-a500-7d206ff9db0a,completed,2025-03-10T07:08:00+00:00,2025-03-10T08:04:00+00:00,56,0.94431,0,False,Synthetic training example.,2025-03-10T08:57:00+00:00
aac10cf0-3594-526f-888f-74b17233c7dc,3bf25b95-2f67-5052-8d23-84713bf65582,completed,2025-03-10T14:02:00+00:00,2025-03-10T14:41:00+00:00,39,0.88305,0,False,Synthetic training example.,2025-03-10T16:17:00+00:00
e3d3f2cb-1866-5981-8e6d-a17501fa6f31,da14ec63-1c7e-5a57-9db8-7e349c902676,completed,2025-03-11T02:15:00+00:00,2025-03-11T02:55:00+00:00,40,0.8958,2,False,Synthetic training example.,2025-03-11T05:30:00+00:00
a1458258-875d-5527-9c4f-ad0246958794,b08f409e-b82f-5503-8727-632a019f1c03,completed,2025-03-11T11:11:00+00:00,2025-03-11T11:51:00+00:00,40,0.90017,2,False,Synthetic training example.,2025-03-11T13:48:00+00:00
1b453eb2-244f-5b7d-a14a-511097ffd37d,c4dab5b1-482d-54a0-ad43-d3d2187487a2,completed,2025-03-11T19:02:00+00:00,2025-03-11T20:11:00+00:00,69,0.92697,1,False,Synthetic training example.,2025-03-11T22:50:00+00:00
b714ebeb-590f-522e-9644-246ed8ceeedc,26be2cde-8686-5407-bd6d-ab416d9ff1df,completed,2025-03-12T05:01:00+00:00,2025-03-12T06:04:00+00:00,63,0.84364,2,False,Synthetic training example.,2025-03-12T07:41:00+00:00
732ca04e-41fb-54c8-9483-4112c15a0828,68c37455-a74e-5a50-9dc5-2c83fc7d37ba,completed,2025-03-12T13:19:00+00:00,2025-03-12T13:57:00+00:00,38,0.85673,1,False,Synthetic training example.,2025-03-12T13:42:00+00:00
628e97db-3d1f-5191-a418-0beba3b97f8b,78d2a20d-4651-5cbe-923a-8e9b640476b9,completed,2025-03-12T20:11:00+00:00,2025-03-12T20:37:00+00:00,26,0.88783,1,False,Synthetic training example.,2025-03-12T20:16:00+00:00
f1da47b2-a815-5739-85c4-19b5e5ba77e7,e76e38a9-fc8f-511c-b5e6-e7f5fc395785,partial,2025-03-13T07:15:00+00:00,2025-03-13T08:36:00+00:00,81,0.68055,0,True,Synthetic training example.,2025-03-13T09:38:00+00:00
e6008c7a-74ba-51f1-a5fd-413d6ea927ca,bee225d7-f4b6-52b2-a90a-117f21c6cbeb,partial,2025-03-13T15:00:00+00:00,2025-03-13T15:20:00+00:00,20,0.27653,2,True,Synthetic training example.,2025-03-13T18:53:00+00:00
386f934d-fa56-58e3-a40a-be6164a5a4ff,3abd4958-e2ff-5915-b219-16cd4190f76f,completed,2025-03-14T01:05:00+00:00,2025-03-14T01:42:00+00:00,37,0.83633,3,False,Synthetic training example.,2025-03-14T03:29:00+00:00
d122358a-c0d7-5a0c-86e6-f8b7f938c719,f3acd311-432b-5e87-801c-5d04bcee69d2,completed,2025-03-14T09:13:00+00:00,2025-03-14T09:32:00+00:00,19,0.95818,2,False,Synthetic training example.,2025-03-14T10:01:00+00:00
733029a9-8fd1-53d1-aa3c-b58e3f6dbb0c,dbeeca83-96fd-5fc0-9718-22f0768f97f7,completed,2025-03-14T20:15:00+00:00,2025-03-14T20:57:00+00:00,42,0.94197,3,False,Synthetic training example.,2025-03-14T20:25:00+00:00
748b5672-2a4d-577c-9539-2ef45e715a73,60d95324-a741-5ad8-8377-de43ed4d75de,partial,2025-03-15T05:05:00+00:00,2025-03-15T05:40:00+00:00,35,0.4688,2,True,Synthetic training example.,2025-03-15T07:42:00+00:00
3e3e4238-5ed1-5292-81e6-29f3b812c9d8,cb09cf90-bd09-5e1d-a7b6-12a93211d5db,completed,2025-03-15T14:00:00+00:00,2025-03-15T14:28:00+00:00,28,0.93705,2,False,Synthetic training example.,2025-03-15T16:14:00+00:00
457ca491-849a-5788-9545-ffc2b1d279ee,6db790f1-9c63-5957-90e9-5b01cc6b34b5,completed,2025-03-15T20:11:00+00:00,2025-03-15T21:22:00+00:00,71,0.95796,2,False,Synthetic training example.,2025-03-15T20:25:00+00:00
e19229e3-a3fb-5b5d-abf1-fefdd0de474b,c6d62b48-05cf-5aa4-b624-2ba58ece4207,completed,2025-03-16T08:18:00+00:00,2025-03-16T09:25:00+00:00,67,0.90515,2,False,Synthetic training example.,2025-03-16T08:23:00+00:00
0c7a56a0-21fb-5db1-a4b1-2dfeeb15ae79,43e79cf3-b0b1-580d-aca1-5f4ff7cc9fa8,partial,2025-03-16T17:15:00+00:00,2025-03-16T17:47:00+00:00,32,0.36521,2,True,Synthetic training example.,2025-03-16T18:25:00+00:00
14882086-9419-5f89-a75c-c9c2782ab6e5,2f217ea5-32a2-5fc6-9ee8-c2ae2ab81c66,completed,2025-03-16T23:09:00+00:00,2025-03-16T23:59:00+00:00,50,0.84084,1,False,Synthetic training example.,2025-03-16T23:48:00+00:00
92b86652-e71a-5708-884a-8d286266eb03,296e2aa6-58ca-5c99-ab55-cd89dbe06d3c,abandoned,2025-03-17T11:06:00+00:00,2025-03-17T11:18:00+00:00,0,0.0,3,True,Synthetic training example.,2025-03-17T13:25:00+00:00
06c49fc6-1f74-5776-96d0-7f57aec6f39b,305e7d80-3edd-56fe-a493-f15fc33bde48,abandoned,2025-03-17T20:15:00+00:00,2025-03-17T20:24:00+00:00,0,0.0,1,True,Synthetic training example.,2025-03-17T20:46:00+00:00
ae6f8c78-c5f5-5a2c-b3b0-3ae3331bfa46,248f1595-f446-51d1-a67d-ac4381d985fb,abandoned,2025-03-18T04:16:00+00:00,2025-03-18T04:22:00+00:00,0,0.0,3,True,Synthetic training example.,2025-03-18T07:38:00+00:00
ef5de020-888d-504e-929b-1ec5d5da1e2c,fa6a2677-288c-52bb-bb19-678d956ab2d8,abandoned,2025-03-18T12:05:00+00:00,2025-03-18T12:20:00+00:00,0,0.0,1,True,Synthetic training example.,2025-03-18T13:55:00+00:00
f7a60cf0-5c51-58fc-8359-0b728173a008,7776d0e2-2f48-5c95-8b4d-f4deb2f50333,completed,2025-03-18T23:19:00+00:00,2025-03-18T23:44:00+00:00,25,0.848,1,False,Synthetic training example.,2025-03-18T23:49:00+00:00
26821699-08be-5ccc-b992-0c1d9a92973b,ffe7792b-8cca-5c54-a538-0bf10d19e9c4,completed,2025-03-19T07:05:00+00:00,2025-03-19T07:48:00+00:00,43,0.96815,1,False,Synthetic training example.,2025-03-19T09:12:00+00:00
618987fd-e560-5128-87d2-d33b817252b7,9f4f45d8-2c00-5f35-9a6c-9bf7b39fa818,completed,2025-03-19T16:07:00+00:00,2025-03-19T16:23:00+00:00,16,0.8293,3,False,Synthetic training example.,2025-03-19T18:29:00+00:00
59ef03d9-5ace-52a7-b80b-52d2f9dad3e5,4ff3f6a2-a8b3-5351-9d32-1423885e34b7,abandoned,2025-03-19T23:08:00+00:00,2025-03-19T23:32:00+00:00,0,0.0,2,True,Synthetic training example.,2025-03-20T00:40:00+00:00
2637360e-bf11-5f43-9ff7-c7af84163a2f,9ca6b942-e360-5e17-91e0-2ed93b90d325,completed,2025-03-20T09:00:00+00:00,2025-03-20T09:38:00+00:00,38,0.84467,0,False,Synthetic training example.,2025-03-20T11:51:00+00:00
9ad0a0b1-1923-5704-ae57-69bf22e5149a,cd6d78d2-6f67-5f9d-a014-5078c57b2698,completed,2025-03-20T17:13:00+00:00,2025-03-20T17:37:00+00:00,24,0.82919,0,False,Synthetic training example.,2025-03-20T17:45:00+00:00
c2e8c7a8-04f1-5b4f-af9a-3da3adb6366c,86d86573-d437-5c8b-9bf5-202723a80ad7,completed,2025-03-21T04:16:00+00:00,2025-03-21T04:43:00+00:00,27,0.90673,0,False,Synthetic training example.,2025-03-21T05:25:00+00:00
10ff444e-b8e8-5382-9003-0157d18742e0,b75a81a2-e85e-54f4-becc-b7a388af00e7,partial,2025-03-21T13:13:00+00:00,2025-03-21T14:14:00+00:00,61,0.68681,3,True,Synthetic training example.,2025-03-21T15:27:00+00:00
af2ac52b-9ac1-5998-925c-4a91d84f0497,31f0cb46-a805-5471-95d8-37a5367c3fd1,completed,2025-03-21T20:03:00+00:00,2025-03-21T20:43:00+00:00,40,0.89927,2,False,Synthetic training example.,2025-03-21T22:52:00+00:00
6348a62f-6f90-5dd5-97a0-ac6232595a74,4bd88335-d996-5814-b3fd-c24e4cfc2731,completed,2025-03-22T05:15:00+00:00,2025-03-22T06:35:00+00:00,80,0.89382,1,False,Synthetic training example.,2025-03-22T08:22:00+00:00
18b0b7e0-1ab1-543b-a1c4-81a16a34679a,b40e9193-d2f6-52c8-a666-297fe7068e25,partial,2025-03-22T15:18:00+00:00,2025-03-22T15:48:00+00:00,30,0.41325,2,True,Synthetic training example.,2025-03-22T17:24:00+00:00
01685703-81b2-5c97-b678-35f1c2f42b9f,b20c5e9a-44f9-5c80-ae10-9864f2475074,completed,2025-03-22T23:13:00+00:00,2025-03-22T23:30:00+00:00,17,0.86542,1,False,Synthetic training example.,2025-03-22T23:52:00+00:00
