outcome_id,reason_code,is_primary,user_confirmed,created_at
fa63fd8d-f781-5e31-b143-5e26d4e16c19,interruption,True,True,2025-07-19T11:32:00+00:00
018ad00d-7fd9-53c6-808e-e36bfa7290e1,interruption,True,True,2025-07-20T00:46:00+00:00
85e2f84f-204a-565d-858a-25cb3b59c959,low_readiness,True,True,2025-07-21T14:20:00+00:00
53cd8ade-a644-5303-b104-098ffbc1632f,interruption,True,True,2025-07-22T08:31:00+00:00
0068de61-36c8-5060-a738-c74e3746123c,unclear_plan,True,True,2025-07-22T23:45:00+00:00
8d51f66a-fc23-5dd3-837c-9f255201f8da,low_readiness,True,True,2025-07-26T05:47:00+00:00
8d51f66a-fc23-5dd3-837c-9f255201f8da,interruption,False,True,2025-07-26T05:48:00+00:00
65a8d496-a5b9-57bc-a26a-3c78cbfd826f,interruption,True,True,2025-07-27T01:10:00+00:00
c78569a3-4a17-59d6-8bdb-e0cc468fb8b5,low_readiness,True,True,2025-07-29T08:46:00+00:00
ebac1f61-495f-5331-b90d-5920de669fe6,low_readiness,True,True,2025-07-29T18:33:00+00:00
ebac1f61-495f-5331-b90d-5920de669fe6,interruption,False,True,2025-07-29T18:34:00+00:00
4dda5e12-3526-5b85-b294-fd432b8050fe,unclear_plan,True,True,2025-08-01T00:11:00+00:00
ec871281-6e4b-5bf7-ac92-b4dcfac141f3,schedule_overload,True,True,2025-08-01T08:45:00+00:00
ec871281-6e4b-5bf7-ac92-b4dcfac141f3,interruption,False,True,2025-08-01T08:46:00+00:00
3849f5ed-5ebb-50ef-b9da-256300837c8c,schedule_overload,True,True,2025-08-02T18:25:00+00:00
0570ef4f-4707-5a14-9b00-0b39f082b058,schedule_overload,True,True,2025-08-03T04:38:00+00:00
0570ef4f-4707-5a14-9b00-0b39f082b058,interruption,False,True,2025-08-03T04:39:00+00:00
0d7c8d73-5691-57c8-a2f5-3a1f973b40bd,low_readiness,True,True,2025-08-03T14:18:00+00:00
0d7c8d73-5691-57c8-a2f5-3a1f973b40bd,interruption,False,True,2025-08-03T14:19:00+00:00
4fc828ae-5794-5dc2-a2ec-b76f8844f743,low_readiness,True,True,2025-08-03T23:48:00+00:00
4fc828ae-5794-5dc2-a2ec-b76f8844f743,interruption,False,True,2025-08-03T23:49:00+00:00
681fb1a6-7442-5d7a-b818-562b8451dc90,low_readiness,True,True,2025-08-05T04:14:00+00:00
681fb1a6-7442-5d7a-b818-562b8451dc90,interruption,False,True,2025-08-05T04:15:00+00:00
41004b77-c0e7-5f05-973b-f073b7952135,low_readiness,True,True,2025-08-06T03:57:00+00:00
41004b77-c0e7-5f05-973b-f073b7952135,interruption,False,True,2025-08-06T03:58:00+00:00
2aa3f6a1-a302-5987-b48e-ae85c6bbccb7,unexpected_event,True,True,2025-08-06T13:52:00+00:00
fe447f96-6a8e-59dc-92ed-e344f0afa9ac,low_readiness,True,True,2025-08-07T09:42:00+00:00
fe447f96-6a8e-59dc-92ed-e344f0afa9ac,interruption,False,True,2025-08-07T09:43:00+00:00
ee6f7f0d-ba63-5a76-8ad4-c2c396aa20ad,low_readiness,True,True,2025-08-08T12:45:00+00:00
89b2de5d-f352-5da0-9efa-012845ca1407,low_readiness,True,True,2025-08-10T07:32:00+00:00
59adc7bd-dd02-5bd4-81a4-57b1a621a001,task_too_difficult,True,True,2025-08-10T18:45:00+00:00
59adc7bd-dd02-5bd4-81a4-57b1a621a001,interruption,False,True,2025-08-10T18:46:00+00:00
6204066e-2007-5f2b-b354-1a369b5d5ba1,schedule_overload,True,True,2025-08-11T04:26:00+00:00
6204066e-2007-5f2b-b354-1a369b5d5ba1,interruption,False,True,2025-08-11T04:27:00+00:00
ca96ad77-c6fa-5509-89ae-d4702d8a0bc4,low_readiness,True,True,2025-08-11T19:50:00+00:00
ca96ad77-c6fa-5509-89ae-d4702d8a0bc4,interruption,False,True,2025-08-11T19:51:00+00:00
c844e4ea-5136-5474-8810-3a38a15840cc,task_too_difficult,True,True,2025-08-14T21:46:00+00:00
84df9e91-9bc3-5458-a0ac-247a6c59ea92,low_readiness,True,True,2025-08-15T07:51:00+00:00
84df9e91-9bc3-5458-a0ac-247a6c59ea92,interruption,False,True,2025-08-15T07:52:00+00:00
befbbd5a-1d5b-5d07-9bdf-cd8955a4304d,low_readiness,True,True,2025-08-15T22:29:00+00:00
1c0078bf-82f0-5ba7-905e-12f9e00cfa41,low_readiness,True,True,2025-08-16T06:52:00+00:00
31ce6aff-d4ca-51ce-a714-284ddfa3ef43,task_too_difficult,True,True,2025-08-16T18:16:00+00:00
394f9a73-2f18-5e68-b3f8-7e9426724584,schedule_overload,True,True,2025-08-17T22:32:00+00:00
394f9a73-2f18-5e68-b3f8-7e9426724584,interruption,False,True,2025-08-17T22:33:00+00:00
08ebe60e-8752-54f8-819a-72dad02ba11e,low_readiness,True,True,2025-08-20T22:10:00+00:00
08ebe60e-8752-54f8-819a-72dad02ba11e,interruption,False,True,2025-08-20T22:11:00+00:00
8836f94c-ac80-5920-85e1-df338087b4f8,low_readiness,True,True,2025-08-21T06:46:00+00:00
d75abc5e-3b68-5de5-8ac6-115acf20fb2a,interruption,True,True,2025-08-21T15:15:00+00:00
20c1ee0d-51bb-5adc-83d4-099d4e3d1685,task_too_difficult,True,True,2025-08-22T11:06:00+00:00
280349f2-3095-5d25-a493-9addca81e2f3,unexpected_event,True,True,2025-08-22T15:56:00+00:00
7b04d5bd-1a2e-5ec6-98db-933955f80552,schedule_overload,True,True,2025-08-24T06:17:00+00:00
be9ea59e-056e-534b-8e37-5f258dd37a9d,low_readiness,True,True,2025-08-25T18:54:00+00:00
dcf7423b-604b-5cf1-bee4-2b685785a88f,interruption,True,True,2025-08-28T01:28:00+00:00
da0272c7-0bf1-574f-b337-b17ef4a136ac,interruption,True,True,2025-08-28T08:35:00+00:00
ca98fadc-dae5-5bbd-b33f-fb8f60bd218c,schedule_overload,True,True,2025-08-29T02:12:00+00:00
3e375b51-14ae-5568-8384-befd1b64e11a,low_readiness,True,True,2025-08-29T14:03:00+00:00
29073f3d-b2a9-59d0-b646-04f73daa2e57,low_readiness,True,True,2025-08-30T16:28:00+00:00
79800440-3f84-52ac-890d-84e89d262a6e,interruption,True,True,2025-08-30T21:57:00+00:00
a6a510c1-6a9f-57ae-b4a6-2fcf37fc9205,schedule_overload,True,True,2025-09-01T00:38:00+00:00
a6a510c1-6a9f-57ae-b4a6-2fcf37fc9205,interruption,False,True,2025-09-01T00:39:00+00:00
9671e85b-c0f2-5c99-bcee-eb9950f6a663,underestimated_time,True,True,2025-09-01T17:43:00+00:00
0b9e7d08-a2dd-549a-b30e-fbaa9c6c3a7f,interruption,True,True,2025-09-02T13:17:00+00:00
3cea7a83-0e3a-5313-803d-cba2a2ec1974,low_readiness,True,True,2025-09-03T20:37:00+00:00
3cea7a83-0e3a-5313-803d-cba2a2ec1974,interruption,False,True,2025-09-03T20:38:00+00:00
722aa492-6508-5974-84c4-15bafcfef83d,underestimated_time,True,True,2025-09-04T02:25:00+00:00
722aa492-6508-5974-84c4-15bafcfef83d,interruption,False,True,2025-09-04T02:26:00+00:00
850bcd72-8025-5679-9765-83b1331a829c,interruption,True,True,2025-09-04T11:06:00+00:00
e44cbc71-1ad4-5e8d-9e4a-cc43f5227599,low_readiness,True,True,2025-09-05T13:52:00+00:00
e69b3c8c-846d-59dd-98e2-f75d8fcd900c,unclear_plan,True,True,2025-09-05T22:21:00+00:00
e69b3c8c-846d-59dd-98e2-f75d8fcd900c,interruption,False,True,2025-09-05T22:22:00+00:00
15a01f7a-ff36-544a-90e3-85122045173c,interruption,True,True,2025-09-07T14:41:00+00:00
faf9e809-cd55-5864-b10d-4b3054be72fa,schedule_overload,True,True,2025-09-08T05:46:00+00:00
e11dbd65-701d-5764-b6bf-2d5b549a806f,low_readiness,True,True,2025-09-09T07:10:00+00:00
e11dbd65-701d-5764-b6bf-2d5b549a806f,interruption,False,True,2025-09-09T07:11:00+00:00
2c79d0c7-430f-53f0-9f30-6d57d17f5971,schedule_overload,True,True,2025-09-10T01:26:00+00:00
af81ef4d-5c46-55f1-8505-64f949ebd30d,interruption,True,True,2025-09-10T10:33:00+00:00
78e58953-a4ee-59e4-bc2f-228f8e313211,low_readiness,True,True,2025-09-12T17:48:00+00:00
16166aed-383b-5fba-9785-bcaa5ef6dae9,low_readiness,True,True,2025-09-15T17:55:00+00:00
16166aed-383b-5fba-9785-bcaa5ef6dae9,interruption,False,True,2025-09-15T17:56:00+00:00
7fe890a8-b5a8-5d51-be76-3694c373595b,interruption,True,True,2025-09-16T02:20:00+00:00
967c157c-5eaf-5a37-a731-6436fd0d1775,interruption,True,True,2025-09-16T11:24:00+00:00
c3db04c3-7697-56a8-b52c-1153c71196b8,low_readiness,True,True,2025-09-17T04:28:00+00:00
433cf85e-35b0-51ec-809a-af39e9ea6024,task_too_difficult,True,True,2025-09-17T21:32:00+00:00
273bb2ec-4371-5305-8c08-1ac2c309eb9e,task_too_difficult,True,True,2025-09-18T07:58:00+00:00
2f40d771-7524-55f6-8629-bc221360acec,task_too_difficult,True,True,2025-09-19T11:03:00+00:00
dc55500d-1408-51c0-87ac-86594b49c19d,unclear_plan,True,True,2025-09-19T20:16:00+00:00
6609861d-14c5-57ab-89d2-ba5858845525,low_readiness,True,True,2025-09-20T03:21:00+00:00
6609861d-14c5-57ab-89d2-ba5858845525,interruption,False,True,2025-09-20T03:22:00+00:00
a5fc2c08-6c59-5ddf-bcee-b99772eb13bd,schedule_overload,True,True,2025-09-21T17:35:00+00:00
a814da23-b8b1-53c3-8368-a27e9998f509,interruption,True,True,2025-09-22T21:53:00+00:00
ffa3a5a7-feca-5e83-af1a-10e15ce7a236,low_readiness,True,True,2025-09-23T05:53:00+00:00
ffa3a5a7-feca-5e83-af1a-10e15ce7a236,interruption,False,True,2025-09-23T05:54:00+00:00
205bd26c-524c-5901-974d-ade081a89a2f,low_readiness,True,True,2025-09-24T09:38:00+00:00
7db4667e-251e-554f-acd4-72b59088b25a,low_readiness,True,True,2025-09-25T13:13:00+00:00
276c9566-9c0e-5198-8e19-b0d301e111e9,schedule_overload,True,True,2025-09-25T20:32:00+00:00
070f0392-cdfd-5f06-b829-c080a955b111,low_readiness,True,True,2025-09-27T06:16:00+00:00
070f0392-cdfd-5f06-b829-c080a955b111,interruption,False,True,2025-09-27T06:17:00+00:00
435697c7-1b68-578e-9ed2-364e5f3a07bb,schedule_overload,True,True,2025-09-27T20:23:00+00:00
59140ab9-6805-52c3-974a-a13ae44464a5,schedule_overload,True,True,2025-09-28T21:34:00+00:00
7d2d7618-82f5-5de7-94c6-47464ee4af87,interruption,True,True,2025-09-30T05:52:00+00:00
7226a2e9-41cb-5e99-97fc-af37298b0388,low_readiness,True,True,2025-09-30T16:40:00+00:00
7226a2e9-41cb-5e99-97fc-af37298b0388,interruption,False,True,2025-09-30T16:41:00+00:00
3904fbb2-12de-513a-b32d-7c6fb34916a7,unexpected_event,True,True,2025-10-04T02:16:00+00:00
3904fbb2-12de-513a-b32d-7c6fb34916a7,interruption,False,True,2025-10-04T02:17:00+00:00
acdb2590-90ef-5834-9022-a8ce200e680c,interruption,True,True,2025-10-04T11:27:00+00:00
b4eb440d-a441-59cf-b692-447f209808c8,underestimated_time,True,True,2025-10-05T06:15:00+00:00
18c4bdfc-94a7-57b9-a584-d55cd38fab1e,low_readiness,True,True,2025-10-05T22:53:00+00:00
18c4bdfc-94a7-57b9-a584-d55cd38fab1e,interruption,False,True,2025-10-05T22:54:00+00:00
bfc3b2cc-7c18-5966-a910-3b08e25c013d,low_readiness,True,True,2025-10-06T10:20:00+00:00
bfc3b2cc-7c18-5966-a910-3b08e25c013d,interruption,False,True,2025-10-06T10:21:00+00:00
bda0092d-e533-5d50-a48e-27c77d1d04bf,low_readiness,True,True,2025-10-06T14:54:00+00:00
79c22698-4f13-5843-a7f6-e692805ecdaa,interruption,True,True,2025-10-07T13:58:00+00:00
1b47eb67-9c40-590b-927b-a8db61c70278,other,True,True,2025-10-08T02:53:00+00:00
b34805f3-26b7-5b16-bffc-517cdf92d680,schedule_overload,True,True,2025-10-09T09:28:00+00:00
9927a631-7078-5717-8e6e-b30b7b04d77c,interruption,True,True,2025-10-10T12:53:00+00:00
16de00b9-0577-516f-a58e-7497c6418677,low_readiness,True,True,2025-10-11T08:31:00+00:00
16de00b9-0577-516f-a58e-7497c6418677,interruption,False,True,2025-10-11T08:32:00+00:00
f46ae394-e44a-58c9-8725-875b026f5aa7,interruption,True,True,2025-10-11T16:58:00+00:00
7ef1f75d-f497-5792-8a13-022ca6d893a5,unclear_plan,True,True,2025-10-13T01:35:00+00:00
7ef1f75d-f497-5792-8a13-022ca6d893a5,interruption,False,True,2025-10-13T01:36:00+00:00
67631dfa-da2a-5f02-a841-f731ac2d2d74,low_readiness,True,True,2025-10-14T06:16:00+00:00
4a212a26-ccd7-5eab-abed-fe39ae9cbe95,unclear_plan,True,True,2025-10-15T08:59:00+00:00
cb99114f-502f-50d5-8d96-b1379258f941,low_readiness,True,True,2025-10-15T15:15:00+00:00
cb99114f-502f-50d5-8d96-b1379258f941,interruption,False,True,2025-10-15T15:16:00+00:00
6ac7c21c-e2f1-5899-b0c4-a0c3ccd960e2,low_readiness,True,True,2025-10-17T07:54:00+00:00
6ac7c21c-e2f1-5899-b0c4-a0c3ccd960e2,interruption,False,True,2025-10-17T07:55:00+00:00
05a1ac6c-78a8-56c6-b058-496780c5c73c,low_readiness,True,True,2025-10-18T01:20:00+00:00
0a01891d-f4e0-5228-ac6f-0f572b5c535f,low_readiness,True,True,2025-10-18T08:29:00+00:00
87dd58ed-ba3a-54d6-bafb-297b52b789c8,interruption,True,True,2025-10-19T22:12:00+00:00
2c48fd94-2e5d-52b9-9475-141c5923980b,task_too_difficult,True,True,2025-10-20T23:02:00+00:00
2c48fd94-2e5d-52b9-9475-141c5923980b,interruption,False,True,2025-10-20T23:03:00+00:00
a445fd3d-2c18-5c84-ad2c-71dc9f9a8a5e,low_readiness,True,True,2025-10-21T06:57:00+00:00
a445fd3d-2c18-5c84-ad2c-71dc9f9a8a5e,interruption,False,True,2025-10-21T06:58:00+00:00
2897ed39-5092-5656-bfdc-5fdda711e2c7,low_readiness,True,True,2025-10-22T09:34:00+00:00
1ab5848c-93d9-50d3-93c1-e09149475f2b,low_readiness,True,True,2025-10-22T20:56:00+00:00
1ab5848c-93d9-50d3-93c1-e09149475f2b,interruption,False,True,2025-10-22T20:57:00+00:00
c868c79b-24b0-5e64-85d5-4298cc280d82,low_readiness,True,True,2025-10-23T14:41:00+00:00
0bb57b44-cdfb-50fb-8e60-df7511c5a6fe,schedule_overload,True,True,2025-10-23T21:20:00+00:00
617737f4-eaa5-57c8-8f7a-6fa21779f73e,low_readiness,True,True,2025-10-25T01:00:00+00:00
617737f4-eaa5-57c8-8f7a-6fa21779f73e,interruption,False,True,2025-10-25T01:01:00+00:00
27ae0318-2607-531c-b728-f47ac54cd092,low_readiness,True,True,2025-10-25T13:36:00+00:00
b1121bef-21b4-56fb-8d97-063fbee126fb,low_readiness,True,True,2025-10-26T13:31:00+00:00
b1121bef-21b4-56fb-8d97-063fbee126fb,interruption,False,True,2025-10-26T13:32:00+00:00
545e0650-6da1-558b-b248-7d0b5853935a,low_readiness,True,True,2025-10-27T07:45:00+00:00
2f76116e-a316-54dd-ae14-89f128dc1bf2,interruption,True,True,2025-10-28T01:23:00+00:00
